fid,label,start_date,end_date,longitude,latitude
"2978",girassol,2022/03/08,2022/06/20,-49.4509852640846,-18.0546706439115
"2979",girassol,2022/03/08,2022/06/20,-49.4547710000848,-18.0511830261278
"2980",girassol,2022/03/08,2022/06/20,-49.4550684487496,-18.0528932913995
"2981",girassol,2022/03/08,2022/06/20,-49.456464792195,-18.0502002042359
"2982",girassol,2022/03/08,2022/06/20,-49.4574499138997,-18.0519033886072
"2983",girassol,2022/03/08,2022/06/20,-49.4556137142692,-18.0538419888777
"2984",girassol,2022/03/08,2022/06/20,-49.4534247567969,-18.0519195775324
"2985",girassol,2022/03/08,2022/06/20,-49.4528604445195,-18.0576606085054
"2986",girassol,2022/03/08,2022/06/20,-49.4541872488424,-18.0516422355685
"2987",girassol,2022/03/08,2022/06/20,-49.453194236983,-18.0538272924333
"2988",girassol,2022/03/08,2022/06/20,-49.4518080258264,-18.0587239435337
"2989",girassol,2022/03/08,2022/06/20,-49.451058437536,-18.0562384591905
"2990",girassol,2022/03/08,2022/06/20,-49.4555856793283,-18.0496427821363
"2991",girassol,2022/03/08,2022/06/20,-49.4515370504187,-18.0542941359541
"2992",girassol,2022/03/08,2022/06/20,-49.4494413730635,-18.0576214150186
"2993",girassol,2022/03/08,2022/06/20,-49.4550786139049,-18.0496881325917
"2994",girassol,2022/03/08,2022/06/20,-49.4525829615419,-18.0560823262746
"2995",girassol,2022/03/08,2022/06/20,-49.4509001605757,-18.0556856747594
"2996",girassol,2022/03/08,2022/06/20,-49.4522295191987,-18.0564696385405
"2997",girassol,2022/03/08,2022/06/20,-49.4544879253532,-18.0518462341691
"2998",girassol,2022/03/08,2022/06/20,-49.4530189122505,-18.0581310383852
"2999",girassol,2022/03/08,2022/06/20,-49.4552011467787,-18.0519199813541
"3000",girassol,2022/03/08,2022/06/20,-49.4530550884984,-18.0587388007987
"3001",girassol,2022/03/08,2022/06/20,-49.4519446916358,-18.0580789785575
"3002",girassol,2022/03/08,2022/06/20,-49.4543339652816,-18.0506199332984
"3003",girassol,2022/03/08,2022/06/20,-49.4532787569351,-18.0577464039105
"3004",girassol,2022/03/08,2022/06/20,-49.4523314933138,-18.059579901828
"3005",girassol,2022/03/08,2022/06/20,-49.4516858177218,-18.0557667277721
"3006",girassol,2022/03/08,2022/06/20,-49.4556609780745,-18.0522004573651
"3007",girassol,2022/03/08,2022/06/20,-49.4498514151078,-18.0560720212379
"3008",girassol,2022/03/08,2022/06/20,-49.4569542439913,-18.050553191578
"3009",girassol,2022/03/08,2022/06/20,-49.4566192744111,-18.0508225298335
"3010",girassol,2022/03/08,2022/06/20,-49.4546637431228,-18.0533340450353
"3011",girassol,2022/03/08,2022/06/20,-49.4564996342606,-18.0518773491476
"3012",girassol,2022/03/08,2022/06/20,-49.4511548031417,-18.0559506854188
"3013",girassol,2022/03/08,2022/06/20,-49.4577834030829,-18.0517803475086
"3014",girassol,2022/03/08,2022/06/20,-49.4549671463999,-18.0522785255484
"3015",girassol,2022/03/08,2022/06/20,-49.452612435463,-18.0596736290831
"3016",girassol,2022/03/08,2022/06/20,-49.45551381512,-18.0531940163992
"3017",girassol,2022/03/08,2022/06/20,-49.4518040551036,-18.0572566479515
"3018",girassol,2022/03/08,2022/06/20,-49.4524260576309,-18.0591538249851
"3019",girassol,2022/03/08,2022/06/20,-49.4509240252959,-18.059344075168
"3020",girassol,2022/03/08,2022/06/20,-49.4539928943447,-18.05080498227
"3021",girassol,2022/03/08,2022/06/20,-49.4513459940221,-18.0594498628415
"3022",girassol,2022/03/08,2022/06/20,-49.4561915762456,-18.0497996505072
"3023",girassol,2022/03/08,2022/06/20,-49.4530597949861,-18.0547859917678
"3024",girassol,2022/03/08,2022/06/20,-49.4546539543744,-18.0523299334347
"3025",girassol,2022/03/08,2022/06/20,-49.456244422409,-18.0534526649697
"3026",girassol,2022/03/08,2022/06/20,-49.4515349077129,-18.0526824344127
"3027",girassol,2022/03/08,2022/06/20,-49.4565288717417,-18.050517347376
"3028",girassol,2022/03/08,2022/06/20,-49.4504153856297,-18.0589966356841
"3029",girassol,2022/03/08,2022/06/20,-49.45351645372,-18.0531463078044
"3030",girassol,2022/03/08,2022/06/20,-49.4545727501394,-18.0528202719965
"3031",girassol,2022/03/08,2022/06/20,-49.451412845535,-18.0573760860466
"3032",girassol,2022/03/08,2022/06/20,-49.4504652487481,-18.0579008018155
"3033",girassol,2022/03/08,2022/06/20,-49.451861008971,-18.0542152340887
"3034",girassol,2022/03/08,2022/06/20,-49.4536375847997,-18.0555760660537
"3035",girassol,2022/03/08,2022/06/20,-49.449866925246,-18.0585157523335
"3036",girassol,2022/03/08,2022/06/20,-49.4512366678361,-18.053623545368
"3037",girassol,2022/03/08,2022/06/20,-49.4557547183075,-18.0517653815747
"3038",girassol,2022/03/08,2022/06/20,-49.4546294246768,-18.0509120952628
"3039",girassol,2022/03/08,2022/06/20,-49.4539536646396,-18.0548223955736
"3040",girassol,2022/03/08,2022/06/20,-49.4528168633451,-18.0592520964082
"3041",girassol,2022/03/08,2022/06/20,-49.4546553962706,-18.0505135785438
"3042",girassol,2022/03/08,2022/06/20,-49.4530298235659,-18.0524200921629
"3043",girassol,2022/03/08,2022/06/20,-49.4517480037444,-18.0552133592665
"3044",girassol,2022/03/08,2022/06/20,-49.4492880406159,-18.057880918244
"3045",girassol,2022/03/08,2022/06/20,-49.4558710925872,-18.0502575639528
"3046",girassol,2022/03/08,2022/06/20,-49.4503781472293,-18.0560355829362
"3047",girassol,2022/03/08,2022/06/20,-49.4526864754518,-18.0555847197704
"3048",girassol,2022/03/08,2022/06/20,-49.4519257160231,-18.0584021452448
"3049",girassol,2022/03/08,2022/06/20,-49.4502621743538,-18.057024181476
"3050",girassol,2022/03/08,2022/06/20,-49.4527278012839,-18.0581423184146
"3051",girassol,2022/03/08,2022/06/20,-49.4516549276109,-18.0590458935779
"3052",girassol,2022/03/08,2022/06/20,-49.4508492566022,-18.0586594654273
"3053",girassol,2022/03/08,2022/06/20,-49.4530207174968,-18.0573119928314
"3054",girassol,2022/03/08,2022/06/20,-49.4523619789143,-18.0552140153229
"3055",girassol,2022/03/08,2022/06/20,-49.4505297739375,-18.058742561116
"3056",girassol,2022/03/08,2022/06/20,-49.4554965229359,-18.0519600400869
"3057",girassol,2022/03/08,2022/06/20,-49.4521209049235,-18.0558170477515
"3058",girassol,2022/03/08,2022/06/20,-49.4530712196167,-18.0569740022356
"3059",girassol,2022/03/08,2022/06/20,-49.4522757485259,-18.0580751380844
"3060",girassol,2022/03/08,2022/06/20,-49.4507724332881,-18.0566558526315
"3061",girassol,2022/03/08,2022/06/20,-49.4525269513984,-18.0530105998996
"3062",girassol,2022/03/08,2022/06/20,-49.4525106189826,-18.0587936051805
"3063",girassol,2022/03/08,2022/06/20,-49.4507579787149,-18.0548347027374
"3064",girassol,2022/03/08,2022/06/20,-49.4539189203005,-18.0532119004008
"3065",girassol,2022/03/08,2022/06/20,-49.4509658866777,-18.0541423432769
"3066",girassol,2022/03/08,2022/06/20,-49.4557424624957,-18.0493869026789
"3067",girassol,2022/03/08,2022/06/20,-49.4522100678349,-18.0529942046681
"3068",girassol,2022/03/08,2022/06/20,-49.457143732931,-18.0520900003807
"3069",girassol,2022/03/08,2022/06/20,-49.4535625719288,-18.0559970483122
"3070",girassol,2022/03/08,2022/06/20,-49.454445236311,-18.0544236207861
"3071",girassol,2022/03/08,2022/06/20,-49.4521698839081,-18.0541307177232
"3072",girassol,2022/03/08,2022/06/20,-49.4575360385471,-18.0510066140969
"3073",girassol,2022/03/08,2022/06/20,-49.4558862918719,-18.0526004301867
"3074",girassol,2022/03/08,2022/06/20,-49.4543222973723,-18.0532347753188
"3075",girassol,2022/03/08,2022/06/20,-49.4565909719513,-18.0513031011954
"3076",girassol,2022/03/08,2022/06/20,-49.4499581413785,-18.0587890846983
"3077",girassol,2022/03/08,2022/06/20,-49.4570845337642,-18.0510058521647
"3078",girassol,2022/03/08,2022/06/20,-49.4518008586972,-18.0525279605528
"3079",girassol,2022/03/08,2022/06/20,-49.4542311102642,-18.0535182577469
"3080",girassol,2022/03/08,2022/06/20,-49.4515542745379,-18.0562344726672
"3081",girassol,2022/03/08,2022/06/20,-49.4529989798579,-18.0550720868658
"3082",girassol,2022/03/08,2022/06/20,-49.4527270427959,-18.053608487935
"3083",girassol,2022/03/08,2022/06/20,-49.4525427512396,-18.0527169243645
"3084",girassol,2022/03/08,2022/06/20,-49.4528833912357,-18.0563524494371
"3085",girassol,2022/03/08,2022/06/20,-49.4516038333295,-18.0566808454664
"3086",girassol,2022/03/08,2022/06/20,-49.4574554189024,-18.0527421601723
"3087",girassol,2022/03/08,2022/06/20,-49.4515683049645,-18.0577571684407
"3088",girassol,2022/03/08,2022/06/20,-49.4519397227556,-18.0548183653725
"3089",girassol,2022/03/08,2022/06/20,-49.4559260447895,-18.0536554967452
"3090",girassol,2022/03/08,2022/06/20,-49.4509370197803,-18.0533296177653
"3091",girassol,2022/03/08,2022/06/20,-49.4549001033721,-18.0503486410348
"3092",girassol,2022/03/08,2022/06/20,-49.4517869720521,-18.0560737180227
"3093",girassol,2022/03/08,2022/06/20,-49.4514835557569,-18.058781879928
"3094",girassol,2022/03/08,2022/06/20,-49.4567589109869,-18.0502489919157
"3095",girassol,2022/03/08,2022/06/20,-49.4506803933717,-18.05612474701
"3096",girassol,2022/03/08,2022/06/20,-49.4551064606875,-18.0540753682484
"3097",girassol,2022/03/08,2022/06/20,-49.4531078505512,-18.0518522052614
"3098",girassol,2022/03/08,2022/06/20,-49.4527774642463,-18.0546660553892
"3099",girassol,2022/03/08,2022/06/20,-49.4524219313958,-18.0567662079301
"3100",girassol,2022/03/08,2022/06/20,-49.4581530564716,-18.0518302902666
"3101",girassol,2022/03/08,2022/06/20,-49.4533317753626,-18.0557883576643
"3102",girassol,2022/03/08,2022/06/20,-49.4518416499691,-18.0563620586708
"3103",girassol,2022/03/08,2022/06/20,-49.458559964894,-18.0520379587297
"3104",girassol,2022/03/08,2022/06/20,-49.4530453281392,-18.0590407935547
"3105",girassol,2022/03/08,2022/06/20,-49.451973881542,-18.0575253412127
"3106",girassol,2022/03/08,2022/06/20,-49.4507381354661,-18.0577410078487
"3107",girassol,2022/03/08,2022/06/20,-49.452304587259,-18.0574959017648
"3108",girassol,2022/03/08,2022/06/20,-49.4537303448948,-18.0518526225941
"3109",girassol,2022/03/08,2022/06/20,-49.4531261180862,-18.0543156114023
"3110",girassol,2022/03/08,2022/06/20,-49.4575594436588,-18.0523676011955
"3111",girassol,2022/03/08,2022/06/20,-49.4553751759898,-18.0493256205144
"3112",girassol,2022/03/08,2022/06/20,-49.4548212826496,-18.0538547199181
"3113",girassol,2022/03/08,2022/06/20,-49.4567572395846,-18.0528966841964
"3114",girassol,2022/03/08,2022/06/20,-49.4541217930988,-18.0525780994513
"3115",girassol,2022/03/08,2022/06/20,-49.4581919371703,-18.0515503302137
"3116",girassol,2022/03/08,2022/06/20,-49.4506421176403,-18.0572501521055
"3117",girassol,2022/03/08,2022/06/20,-49.4548949382584,-18.0506662543153
"3118",girassol,2022/03/08,2022/06/20,-49.4534906345519,-18.0523094963527
"3119",girassol,2022/03/08,2022/06/20,-49.4521755109668,-18.0586942260079
"3120",girassol,2022/03/08,2022/06/20,-49.450899314492,-18.0552619117006
"3121",girassol,2022/03/08,2022/06/20,-49.4532517177273,-18.0563300626593
"3122",girassol,2022/03/08,2022/06/20,-49.4523549766123,-18.0535643233811
"3123",girassol,2022/03/08,2022/06/20,-49.4565006183669,-18.0516056539394
"3124",girassol,2022/03/08,2022/06/20,-49.452776547044,-18.054305297683
"3125",girassol,2022/03/08,2022/06/20,-49.4551634849474,-18.0509951121342
"3126",girassol,2022/03/08,2022/06/20,-49.4518253130505,-18.0531904688972
"3127",girassol,2022/03/08,2022/06/20,-49.4504531762919,-18.0556247132074
"3128",girassol,2022/03/08,2022/06/20,-49.4524148004866,-18.0542878871508
"3129",girassol,2022/03/08,2022/06/20,-49.4513174780604,-18.0569545150411
"3130",girassol,2022/03/08,2022/06/20,-49.4561905830117,-18.0504580070341
"3131",girassol,2022/03/08,2022/06/20,-49.4553640841338,-18.0504161966555
"3132",girassol,2022/03/08,2022/06/20,-49.453711096404,-18.0542491018706
"3133",girassol,2022/03/08,2022/06/20,-49.4567529086273,-18.0520748626771
"3134",girassol,2022/03/08,2022/06/20,-49.4509953963517,-18.0569435125012
"3135",girassol,2022/03/08,2022/06/20,-49.4536421789375,-18.0507900668651
"3136",girassol,2022/03/08,2022/06/20,-49.453831374063,-18.0544950287218
"3137",girassol,2022/03/08,2022/06/20,-49.4512212047145,-18.0544151369825
"3138",girassol,2022/03/08,2022/06/20,-49.4536069564261,-18.051117989833
"3139",girassol,2022/03/08,2022/06/20,-49.450661895466,-18.0542219859778
"3140",girassol,2022/03/08,2022/06/20,-49.4556879788934,-18.0514366935746
"3141",girassol,2022/03/08,2022/06/20,-49.4496211451192,-18.0572420274964
"3142",girassol,2022/03/08,2022/06/20,-49.4564080460359,-18.0527519359542
"3143",girassol,2022/03/08,2022/06/20,-49.45535589638,-18.053454524993
"3144",girassol,2022/03/08,2022/06/20,-49.4531895189259,-18.0529381925515
"3145",girassol,2022/03/08,2022/06/20,-49.4531000671511,-18.0565594340979
"3146",girassol,2022/03/08,2022/06/20,-49.4516481205917,-18.0580667637876
"3147",girassol,2022/03/08,2022/06/20,-49.4532856813358,-18.0580268749312
"3148",girassol,2022/03/08,2022/06/20,-49.4534117868561,-18.0570840843403
"3149",girassol,2022/03/08,2022/06/20,-49.4539292569972,-18.0505256028508
"3150",girassol,2022/03/08,2022/06/20,-49.4540137908637,-18.0513854231562
"3151",girassol,2022/03/08,2022/06/20,-49.450107263133,-18.0563564314762
"3152",girassol,2022/03/08,2022/06/20,-49.4505005669278,-18.0551883183606
"3153",girassol,2022/03/08,2022/06/20,-49.4524848124001,-18.058322912951
"3154",girassol,2022/03/08,2022/06/20,-49.4511009847378,-18.059027016542
"3155",girassol,2022/03/08,2022/06/20,-49.4511100944693,-18.0576150490529
"3156",girassol,2022/03/08,2022/06/20,-49.4534760821834,-18.0540191896817
"3157",girassol,2022/03/08,2022/06/20,-49.4561150711814,-18.0512413797398
"3158",girassol,2022/03/08,2022/06/20,-49.4534682734137,-18.0565865844811
"3159",girassol,2022/03/08,2022/06/20,-49.4562534535472,-18.0508589962342
"3160",girassol,2022/03/08,2022/06/20,-49.4503240053067,-18.0566250781766
"3161",girassol,2022/03/08,2022/06/20,-49.4494377001975,-18.0587381791297
"3162",girassol,2022/03/08,2022/06/20,-49.4563935842066,-18.0524429285898
"3163",girassol,2022/03/08,2022/06/20,-49.4572217878257,-18.0515913171762
"3164",girassol,2022/03/08,2022/06/20,-49.4559537554731,-18.049581010226
"3165",girassol,2022/03/08,2022/06/20,-49.4522457726695,-18.0546176168655
"3166",girassol,2022/03/08,2022/06/20,-49.451141404024,-18.0549506659722
"3167",girassol,2022/03/08,2022/06/20,-49.4519248630928,-18.0567750605916
"3168",girassol,2022/03/08,2022/06/20,-49.453721726394,-18.0552223220187
"3169",girassol,2022/03/08,2022/06/20,-49.4535271595048,-18.0545645839216
"3170",girassol,2022/03/08,2022/06/20,-49.4578174849252,-18.0511486382787
"3171",girassol,2022/03/08,2022/06/20,-49.456104707016,-18.0531059054848
"3172",girassol,2022/03/08,2022/06/20,-49.4581084684909,-18.0524089370413
"3173",girassol,2022/03/08,2022/06/20,-49.4527292665384,-18.0523993951215
"3174",girassol,2022/03/08,2022/06/20,-49.4498773241411,-18.0581385055607
"3175",girassol,2022/03/08,2022/06/20,-49.4529021591792,-18.0531279981685
"3176",girassol,2022/03/08,2022/06/20,-49.4579205920318,-18.0521099747091
"3177",girassol,2022/03/08,2022/06/20,-49.4523819839809,-18.0571646553495
"3178",girassol,2022/03/08,2022/06/20,-49.4524420679141,-18.0557404541343
"3179",girassol,2022/03/08,2022/06/20,-49.451633370308,-18.0584296679057
"3180",girassol,2022/03/08,2022/06/20,-49.451300995151,-18.0541147415925
"3181",girassol,2022/03/08,2022/06/20,-49.4510305503824,-18.0583167754451
"3182",girassol,2022/03/08,2022/06/20,-49.4536755549398,-18.0562563653332
"3183",girassol,2022/03/08,2022/06/20,-49.4549202260443,-18.0499247952639
"3184",girassol,2022/03/08,2022/06/20,-49.455913034324,-18.0533375074886
"3185",girassol,2022/03/08,2022/06/20,-49.4530545825536,-18.0534761455235
"3186",girassol,2022/03/08,2022/06/20,-49.450596030619,-18.0544869324148
"3187",girassol,2022/03/08,2022/06/20,-49.4544669223035,-18.0502531883843
"3188",girassol,2022/03/08,2022/06/20,-49.4541857119321,-18.0542028237216
"3189",girassol,2022/03/08,2022/06/20,-49.4549995007764,-18.0515157868043
"3190",girassol,2022/03/08,2022/06/20,-49.4527750717263,-18.0539106008945
"3191",girassol,2022/03/08,2022/06/20,-49.4550721137736,-18.0532568998482
"3192",girassol,2022/03/08,2022/06/20,-49.454153215976,-18.0545808773515
"3193",girassol,2022/03/08,2022/06/20,-49.4539302002682,-18.0521522960525
"3194",girassol,2022/03/08,2022/06/20,-49.4533687553709,-18.0526533040182
"3195",girassol,2022/03/08,2022/06/20,-49.4516559055536,-18.0569558823693
"3196",girassol,2022/03/08,2022/06/20,-49.456455778273,-18.0531049929474
"3197",girassol,2022/03/08,2022/06/20,-49.4570621962672,-18.0526750160629
"3198",girassol,2022/03/08,2022/06/20,-49.4557410732723,-18.0506644596401
"3199",girassol,2022/03/08,2022/06/20,-49.4547456917451,-18.0516696820179
"3200",girassol,2022/03/08,2022/06/20,-49.4546168964524,-18.0498669863292
"3201",girassol,2022/03/08,2022/06/20,-49.4578148990785,-18.0525031156703
"3202",girassol,2022/03/08,2022/06/20,-49.4553162993743,-18.0537578698322
"3203",girassol,2022/03/08,2022/06/20,-49.4514611744253,-18.0547287630954
"3204",girassol,2022/03/08,2022/06/20,-49.4532161249436,-18.0521988481339
"3205",girassol,2022/03/08,2022/06/20,-49.4524451895685,-18.0532784495875
"3206",girassol,2022/03/08,2022/06/20,-49.4522086735421,-18.0578002006374
"3207",girassol,2022/03/08,2022/06/20,-49.4506796435175,-18.0591505582033
"3208",girassol,2022/03/08,2022/06/20,-49.454911943351,-18.053535564655
"3209",girassol,2022/03/08,2022/06/20,-49.4527275498682,-18.0552432553797
"3210",girassol,2022/03/08,2022/06/20,-49.4508364883639,-18.0538910786191
"3211",girassol,2022/03/08,2022/06/20,-49.452121248654,-18.0533146144566
"3212",girassol,2022/03/08,2022/06/20,-49.4531899199753,-18.0515808742713
"3213",girassol,2022/03/08,2022/06/20,-49.4543758639827,-18.0522285793196
"3214",girassol,2022/03/08,2022/06/20,-49.4553662944258,-18.0516660125132
"3215",girassol,2022/03/08,2022/06/20,-49.4524611998214,-18.0540001642632
"3216",girassol,2022/03/08,2022/06/20,-49.4501700054382,-18.0553933621113
"3217",girassol,2022/03/08,2022/06/20,-49.4520698949809,-18.0570993741765
"3218",girassol,2022/03/08,2022/06/20,-49.452026973939,-18.0544400306068
"3219",girassol,2022/03/08,2022/06/20,-49.4519856687217,-18.0589738333355
"3220",girassol,2022/03/08,2022/06/20,-49.4497702059607,-18.0568201011495
"3221",girassol,2022/03/08,2022/06/20,-49.4513640894839,-18.0556048676453
"3222",girassol,2022/03/08,2022/06/20,-49.4567678192628,-18.0517538293297
"3223",girassol,2022/03/08,2022/06/20,-49.4534384883648,-18.053535493699
"3224",girassol,2022/03/08,2022/06/20,-49.4572557809356,-18.0512263269705
"3225",girassol,2022/03/08,2022/06/20,-49.4501380309793,-18.0579000644163
"3226",girassol,2022/03/08,2022/06/20,-49.4525591600968,-18.0518931535876
"3227",girassol,2022/03/08,2022/06/20,-49.4489969690625,-18.058603833786
"3228",girassol,2022/03/08,2022/06/20,-49.4547827723241,-18.0526115965442
"3229",girassol,2022/03/08,2022/06/20,-49.4491805753413,-18.0583402427694
